date_time,title,link,author,comments_amount
"March 18, 2019",Book Review: Inventing The Future,https://slatestarcodex.com/2019/03/18/book-review-inventing-the-future/,Scott Alexander,775
"March 28, 2019",Two Wolves And A Sheep,https://slatestarcodex.com/2019/03/28/two-wolves-and-a-sheep/,Scott Alexander,240
"April 9, 2019",Short Book Reviews April 2019,https://slatestarcodex.com/2019/04/09/short-book-reviews-april-2019/,Scott Alexander,102
"April 2, 2019",Social Censorship: The First Offender Model,https://slatestarcodex.com/2019/04/02/social-censorship-the-first-offender-model/,Scott Alexander,293
"April 3, 2019",Classified Thread 7,https://slatestarcodex.com/2019/04/03/classified-thread-7/,Scott Alexander,241
"March 27, 2019",Open Thread 124.25,https://slatestarcodex.com/2019/03/27/open-thread-124-25/,a reader,1118
"April 7, 2019",OT125: Opentathlon Thread,https://slatestarcodex.com/2019/04/07/ot125-opentathlon-thread/,Scott Alexander,1122
"April 15, 2019",Increasingly Competitive College Admissions: Much More Than You Wanted To Know,https://slatestarcodex.com/2019/04/15/increasingly-competitive-college-admissions-much-more-than-you-wanted-to-know/,Scott Alexander,363
"April 14, 2019",Open Thread 125.5,https://slatestarcodex.com/2019/04/14/open-thread-125-5/,a reader,718
"April 10, 2019",Open Thread 125.25,https://slatestarcodex.com/2019/04/10/open-thread-125-25/,a reader,1367
"April 17, 2019",Open Thread 125.75,https://slatestarcodex.com/2019/04/17/open-thread-125-75/,a reader,1386
"April 24, 2019",Links 4/2019,https://slatestarcodex.com/2019/04/24/links-4-19/,Scott Alexander,591
"April 30, 2019",Buspirone Shortage In Healthcaristan SSR,https://slatestarcodex.com/2019/04/30/buspirone-shortage-in-healthcaristan-ssr/,Scott Alexander,486
"April 24, 2019",Open Thread 126.25,https://slatestarcodex.com/2019/04/24/open-thread-126-25/,a reader,971
"May 1, 2019",Open Thread 126.75,https://slatestarcodex.com/2019/05/01/open-thread-126-75/,a reader,939
"May 7, 2019",5-HTTLPR: A Pointed Review,https://slatestarcodex.com/2019/05/07/5-httlpr-a-pointed-review/,Scott Alexander,155
"May 9, 2019",Is There A Case For Skepticism Of Psychedelic Therapy?,https://slatestarcodex.com/2019/05/09/is-there-a-case-for-skepticism-of-psychedelic-therapy/,Scott Alexander,100
"May 15, 2019",A Critical Period For Lactation Fetishes,https://slatestarcodex.com/2019/05/15/a-critical-period-for-lactation-fetishes/,Scott Alexander,95
"May 16, 2019",APA Meetup This Saturday,https://slatestarcodex.com/2019/05/16/meetup-apa-meeting/,Scott Alexander,20
"May 14, 2019",Age Gaps And Birth Order Effects,https://slatestarcodex.com/2019/05/14/age-gaps-and-birth-order-effects/,Scott Alexander,191
"May 8, 2019",Open Thread 127.25,https://slatestarcodex.com/2019/05/08/open-thread-127-25/,a reader,1085
"May 19, 2019",OT128: Opentos Thread,https://slatestarcodex.com/2019/05/19/ot128-opentos-thread/,Scott Alexander,768
"May 28, 2019",Postscript To APA Photo-Essay,https://slatestarcodex.com/2019/05/28/postscript-to-apa-photo-essay/,Scott Alexander,273
"May 26, 2019",Open Thread 128.5,https://slatestarcodex.com/2019/05/26/open-thread-128-5/,a reader,722
"June 2, 2019",OT129: Opaque Thread,https://slatestarcodex.com/2019/06/02/ot129-opaque-thread/,Scott Alexander,612
"May 29, 2019",Open Thread 128.75,https://slatestarcodex.com/2019/05/29/open-thread-128-75/,a reader,1116
"June 3, 2019",[REPOST] Epistemic Learned Helplessness,https://slatestarcodex.com/2019/06/03/repost-epistemic-learned-helplessness/,Scott Alexander,388
"June 4, 2019",Book Review: The Secret Of Our Success,https://slatestarcodex.com/2019/06/04/book-review-the-secret-of-our-success/,Scott Alexander,505
"June 6, 2019",Asymmetric Weapons Gone Bad,https://slatestarcodex.com/2019/06/06/asymmetric-weapons-gone-bad/,Scott Alexander,459
"June 11, 2019",Highlights From The Comments On Cultural Evolution,https://slatestarcodex.com/2019/06/11/highlights-from-the-comments-on-cultural-evolution/,Scott Alexander,131
"June 10, 2019",Book Review: Why Are The Prices So D*mn High?,https://slatestarcodex.com/2019/06/10/book-review-the-prices-are-too-dmn-high/,Scott Alexander,387
"June 9, 2019",Open Thread 129.5,https://slatestarcodex.com/2019/06/09/open-thread-129-5/,a reader,980
"June 20, 2019",If Only Turing Was Alive To See This,https://slatestarcodex.com/2019/06/20/if-only-turing-was-alive-to-see-this/,Scott Alexander,109
"June 12, 2019",Open Thread 129.75,https://slatestarcodex.com/2019/06/12/open-thread-129-75/,a reader,956
"June 18, 2019","If Kim Jong-Un Opened A KFC, Would You Eat There?",https://slatestarcodex.com/2019/06/18/if-kim-jong-un-opened-a-kfc-would-you-eat-there/,Scott Alexander,473
"June 19, 2019",Are Sexual Purity Taboos A Response To STIs?,https://slatestarcodex.com/2019/06/19/are-sexual-purity-taboos-a-response-to-stis/,Scott Alexander,340
"June 26, 2019",Open Thread 130.75,https://slatestarcodex.com/2019/06/26/open-thread-130-75/,a reader,750
"July 2, 2019",Editing Unsong,https://slatestarcodex.com/2019/07/02/editing-unsong/,Scott Alexander,307
"June 26, 2019",Links 6/19,https://slatestarcodex.com/2019/06/26/links-6-19/,Scott Alexander,572
"July 1, 2019",OT131: Open Pride,https://slatestarcodex.com/2019/07/01/ot131-open-pride/,Scott Alexander,871
"July 9, 2019",Survey Results: Sexual Roles,https://slatestarcodex.com/2019/07/09/survey-results-sexual-roles/,Scott Alexander,105
"July 3, 2019",Open Thread 131.25,https://slatestarcodex.com/2019/07/03/open-thread-131-25/,a reader,1060
"July 8, 2019",Gay Rites Are Civil Rites,https://slatestarcodex.com/2019/07/08/gay-rites-are-civil-rites/,Scott Alexander,500
"July 18, 2019",Know Your Gabapentinoids,https://slatestarcodex.com/2019/07/18/know-your-gabapentinoids/,Scott Alexander,101
"July 16, 2019",Against Lie Inflation,https://slatestarcodex.com/2019/07/16/against-lie-inflation/,Scott Alexander,324
"July 10, 2019",Open Thread 131.75,https://slatestarcodex.com/2019/07/10/open-thread-131-75/,a reader,936
"July 14, 2019",OT132: Open Shed,https://slatestarcodex.com/2019/07/14/ot132-open-shed/,Scott Alexander,843
"July 24, 2019",Adversarial Collaboration Contest 2019,https://slatestarcodex.com/2019/07/24/adversarial-collaboration-contest-2019/,Scott Alexander,388
"July 31, 2019",Adversarial Collaboration Update,https://slatestarcodex.com/2019/07/31/adversarial-collaboration-update/,Scott Alexander,73
"July 21, 2019",Open Thread 132.5,https://slatestarcodex.com/2019/07/21/open-thread-132-5/,a reader,1213
"July 24, 2019",Open Thread 132.75,https://slatestarcodex.com/2019/07/24/open-thread-132-75/,a reader,954
"August 1, 2019",Squareallworthy On UBI Plans,https://slatestarcodex.com/2019/08/01/squareallworthy-on-ubi-plans/,Scott Alexander,401
"August 5, 2019",Links 8/19,https://slatestarcodex.com/2019/08/05/links-8-19/,Scott Alexander,515
"July 29, 2019",Against Against Billionaire Philanthropy,https://slatestarcodex.com/2019/07/29/against-against-billionaire-philanthropy/,Scott Alexander,979
"August 12, 2019",Book Review: Secular Cycles,https://slatestarcodex.com/2019/08/12/book-review-secular-cycles/,Scott Alexander,279
"August 11, 2019",OT134: Open Zed,https://slatestarcodex.com/2019/08/11/ot134-open-zed/,Scott Alexander,877
"August 14, 2019",Open Thread 134.25,https://slatestarcodex.com/2019/08/14/open-thread-134-25/,a reader,1044
"August 18, 2019",Open Thread 134.5,https://slatestarcodex.com/2019/08/18/open-thread-134-5/,a reader,1253
"August 21, 2019",Open Thread 134.75,https://slatestarcodex.com/2019/08/21/open-thread-134-75/,a reader,1124
"August 25, 2019",Open Thread 135,https://slatestarcodex.com/2019/08/25/open-thread-135/,Scott Alexander,935
"September 6, 2019",LW Party: Bay Area Invitation,https://slatestarcodex.com/2019/09/06/lw-party-bay-area-invitation/,Scott Alexander,15
"August 28, 2019",Open Thread 135.25,https://slatestarcodex.com/2019/08/28/open-thread-135-25/,a reader,1025
"September 1, 2019",Open Thread 135.5,https://slatestarcodex.com/2019/09/01/open-thread-135-5/,a reader,760
"September 4, 2019",Open Thread 135.75,https://slatestarcodex.com/2019/09/04/open-thread-135-75/,a reader,816
"September 12, 2019",SSC Meetups 2019: Times And Places,https://slatestarcodex.com/2019/09/12/ssc-meetups-2019-times-and-places/,Scott Alexander,75
"September 11, 2019",Lots Of People Going Around With Mild Hallucinations All The Time,https://slatestarcodex.com/2019/09/11/lots-of-people-going-around-with-mild-hallucinations-all-the-time/,Scott Alexander,145
"September 20, 2019",NYC Meetup This Saturday,https://slatestarcodex.com/2019/09/20/nyc-meetup-this-saturday/,Scott Alexander,
"September 16, 2019",Against Against Pseudoaddiction,https://slatestarcodex.com/2019/09/16/against-against-pseudoaddiction/,Scott Alexander,231
"September 8, 2019",Open Thread 136,https://slatestarcodex.com/2019/09/08/open-thread-136/,Scott Alexander,1242
"September 21, 2019",Philadelphia Meetup This Sunday,https://slatestarcodex.com/2019/09/21/philadelphia-meetup-this-sunday/,Scott Alexander,3
"September 23, 2019",Washington DC Meetup This Tuesday,https://slatestarcodex.com/2019/09/23/washington-dc-meetup-this-tuesday/,Scott Alexander,11
"September 27, 2019",Chicago Meetup This Saturday,https://slatestarcodex.com/2019/09/27/chicago-meetup-this-saturday/,Scott Alexander,8
"September 10, 2019",SSC Journal Club: Relaxed Beliefs Under Psychedelics And The Anarchic Brain,https://slatestarcodex.com/2019/09/10/ssc-journal-club-relaxed-beliefs-under-psychedelics-and-the-anarchic-brain/,Scott Alexander,98
"September 22, 2019",Open Thread 137 (+ Meetup Corrections),https://slatestarcodex.com/2019/09/22/open-thread-137-meetup-corrections/,Scott Alexander,747
"September 15, 2019",Open Thread 136.5,https://slatestarcodex.com/2019/09/15/open-thread-136-5/,a reader,1231
"September 29, 2019",Austin Meetup This Monday,https://slatestarcodex.com/2019/09/29/austin-meetup-this-monday/,Scott Alexander,6
"September 30, 2019",Portland Meetup This Tuesday,https://slatestarcodex.com/2019/09/30/portland-meetup-this-tuesday/,Scott Alexander,11
"October 1, 2019",Seattle Meetup This Wednesday,https://slatestarcodex.com/2019/10/01/seattle-meetup-this-wednesday/,Scott Alexander,5
"September 29, 2019",Open Thread 137.5,https://slatestarcodex.com/2019/09/29/open-thread-137-5/,a reader,1141
"October 3, 2019",Fairbanks Meetup This Sunday,https://slatestarcodex.com/2019/10/03/fairbanks-meetup-this-sunday/,Scott Alexander,9
"September 11, 2019",Open Thread 136.25,https://slatestarcodex.com/2019/09/11/open-thread-136-25/,a reader,1292
"October 9, 2019",Berkeley Meetup This Thursday,https://slatestarcodex.com/2019/10/09/berkeley-meetup-this-thursday/,Scott Alexander,2
"October 7, 2019",Links 10/19,https://slatestarcodex.com/2019/10/07/links-10-19/,Scott Alexander,400
"October 11, 2019",Irvine Meetup This Friday,https://slatestarcodex.com/2019/10/11/irvine-meetup-this-friday/,Scott Alexander,5
"October 6, 2019",Open Thread 138,https://slatestarcodex.com/2019/10/06/open-thread-138/,Scott Alexander,731
"October 2, 2019",Open Thread 137.75,https://slatestarcodex.com/2019/10/02/open-thread-137-75/,a reader,1271
"October 9, 2019",Open Thread 138.25,https://slatestarcodex.com/2019/10/09/open-thread-138-25/,a reader,1256
"October 14, 2019",Book Review: Against The Grain,https://slatestarcodex.com/2019/10/14/book-review-against-the-grain/,Scott Alexander,350
"October 16, 2019",Is Enlightenment Compatible With Sex Scandals?,https://slatestarcodex.com/2019/10/16/is-enlightenment-compatible-with-sex-scandals/,Scott Alexander,290
"October 13, 2019",Open Thread 138.5,https://slatestarcodex.com/2019/10/13/open-thread-138-5/,a reader,944
"October 16, 2019",Open Thread 138.75,https://slatestarcodex.com/2019/10/16/open-thread-138-75/,a reader,684
"October 21, 2019",Open Thread 139,https://slatestarcodex.com/2019/10/21/open-thread-139/,Scott Alexander,749
"October 21, 2019",The PNSE Paper,https://slatestarcodex.com/2019/10/21/the-pnse-paper/,Scott Alexander,207
"October 23, 2019",Indian Economic Reform: Much More Than You Wanted To Know,https://slatestarcodex.com/2019/10/23/indian-economic-reform-much-more-than-you-wanted-to-know/,Scott Alexander,267
"October 24, 2019",Highlights From The Comments On PNSE,https://slatestarcodex.com/2019/10/24/highlights-from-the-comments-on-pnse/,Scott Alexander,165
"October 23, 2019",Open Thread 139.25,https://slatestarcodex.com/2019/10/23/open-thread-139-25/,a reader,1007
"October 28, 2019",Financial Incentives Are Weaker Than Social Incentives But Very Important Anyway,https://slatestarcodex.com/2019/10/28/financial-incentives-are-weaker-than-social-incentives-but-very-important-anyway/,Scott Alexander,324
"October 27, 2019",Open Thread 139.5,https://slatestarcodex.com/2019/10/27/open-thread-139-5/,a reader,909
"October 30, 2019",New Atheism: The Godlessness That Failed,https://slatestarcodex.com/2019/10/30/new-atheism-the-godlessness-that-failed/,Scott Alexander,837
"October 30, 2019",Open Thread 139.75,https://slatestarcodex.com/2019/10/30/open-thread-139-75/,a reader,703
"November 6, 2019",Building Intuitions On Non-Empirical Arguments In Science,https://slatestarcodex.com/2019/11/06/building-intuitions-on-non-empirical-arguments-in-science/,Scott Alexander,439
"November 13, 2019",Autism And Intelligence: Much More Than You Wanted To Know,https://slatestarcodex.com/2019/11/13/autism-and-intelligence-much-more-than-you-wanted-to-know/,Scott Alexander,212
"November 6, 2019",Open Thread 140.25,https://slatestarcodex.com/2019/11/06/open-thread-140-25/,a reader,1152
"November 10, 2019",Open Thread 140.5,https://slatestarcodex.com/2019/11/10/open-thread-140-5/,a reader,559
"November 17, 2019",Open Thread 141,https://slatestarcodex.com/2019/11/17/open-thread-141/,Scott Alexander,619
"November 18, 2019",More Intuition-Building On Non-Empirical Science: Three Stories,https://slatestarcodex.com/2019/11/18/more-intuition-building-on-non-empirical-science-three-stories/,Scott Alexander,328
"November 28, 2019",SSC Meetups Everywhere Retrospective,https://slatestarcodex.com/2019/11/28/ssc-meetups-everywhere-retrospective/,Scott Alexander,116
"November 20, 2019",Book Review: All Therapy Books,https://slatestarcodex.com/2019/11/20/book-review-all-therapy-books/,Scott Alexander,214
"December 4, 2019","Symptom, Condition, Cause",https://slatestarcodex.com/2019/12/04/symptom-condition-cause/,Scott Alexander,133
"November 27, 2019",Open Thread 141.75,https://slatestarcodex.com/2019/11/27/open-thread-141-75/,a reader,493
"December 1, 2019",Open Thread 142,https://slatestarcodex.com/2019/12/01/open-thread-142/,Scott Alexander,406
"November 20, 2019",Open Thread 141.25,https://slatestarcodex.com/2019/11/20/open-thread-141-25/,a reader,1094
"December 11, 2019",Correction To Circumcision ACC,https://slatestarcodex.com/2019/12/11/correction-to-circumcision-acc/,Scott Alexander,9
"December 2, 2019",Links 12/19,https://slatestarcodex.com/2019/12/02/links-12-19/,Scott Alexander,918
"December 10, 2019","[ACC] What Are The Benefits, Harms, And Ethics Of Infant Circumcision?",https://slatestarcodex.com/2019/12/10/acc-is-infant-circumcision-ethical/,Scott Alexander,466
"December 4, 2019",Open Thread 142.25,https://slatestarcodex.com/2019/12/04/open-thread-142-25/,a reader,1135
"December 11, 2019",Open Thread 142.75,https://slatestarcodex.com/2019/12/11/open-thread-142-75/,a reader,915
"December 18, 2019",[ACC] Should Gene Editing Technologies Be Used In Humans?,https://slatestarcodex.com/2019/12/18/acc-should-gene-editing-technologies-be-used-in-humans/,Scott Alexander,84
"December 11, 2019",[ACC] Is Eating Meat A Net Harm?,https://slatestarcodex.com/2019/12/11/acc-is-eating-meat-a-net-harm/,Scott Alexander,416
"December 17, 2019",[ACC] Should We Colonize Space To Mitigate X-Risk?,https://slatestarcodex.com/2019/12/17/acc-should-we-colonize-space-to-mitigate-x-risk/,Scott Alexander,195
"December 23, 2019",[ACC] Will Automation Lead To Economic Crisis?,https://slatestarcodex.com/2019/12/23/acc-will-automation-lead-to-economic-crisis/,Scott Alexander,71
"December 24, 2019",[ACC] Should You Have A Merry Christmas?,https://slatestarcodex.com/2019/12/24/acc-should-you-have-a-merry-christmas/,Scott Alexander,51
"December 22, 2019",A Maximally Lazy Guide To Giving To Charity In 2019,https://slatestarcodex.com/2019/12/22/a-maximally-lazy-guide-to-giving-to-charity-in-2019/,Scott Alexander,181
"December 22, 2019",Open Thread 143.5,https://slatestarcodex.com/2019/12/22/open-thread-143-5/,a reader,564
"December 26, 2019",Please Vote For ACC Winner,https://slatestarcodex.com/2019/12/26/please-vote-for-acc-winner/,Scott Alexander,54
"December 18, 2019",Open Thread 143.25,https://slatestarcodex.com/2019/12/18/open-thread-143-25/,a reader,1389
"December 29, 2019",Open Thread 144,https://slatestarcodex.com/2019/12/29/open-thread-144/,Scott Alexander,469
"December 30, 2019",Please Take The 2020 SSC Survey!,https://slatestarcodex.com/2019/12/30/please-take-the-2020-ssc-survey/,Scott Alexander,408
"January 2, 2020",Why Doctors Think They’re The Best,https://slatestarcodex.com/2020/01/02/why-doctors-think-theyre-the-best/,Scott Alexander,149
"January 8, 2020",What Intellectual Progress Did I Make In The 2010s?,https://slatestarcodex.com/2020/01/08/what-intellectual-progress-did-i-make-in-the-2010s/,Scott Alexander,167
"January 13, 2020",2019 Adversarial Collaboration Winners,https://slatestarcodex.com/2020/01/13/2019-adversarial-collaboration-winners/,Scott Alexander,166
"January 1, 2020",Open Thread 144.25,https://slatestarcodex.com/2020/01/01/open-thread-144-25/,a reader,968
"January 17, 2020",Last Chance To Take The Survey,https://slatestarcodex.com/2020/01/17/last-chance-to-take-the-survey/,Scott Alexander,51
"January 12, 2020",Open Thread 145,https://slatestarcodex.com/2020/01/12/open-thread-145/,Scott Alexander,747
"January 28, 2020",Assortative Mating And Autism,https://slatestarcodex.com/2020/01/28/assortative-mating-and-autism/,Scott Alexander,108
"January 22, 2020",Book Review Review: Little Soldiers,https://slatestarcodex.com/2020/01/22/book-review-review-little-soldiers/,Scott Alexander,452
"January 22, 2020",Open Thread 145.75,https://slatestarcodex.com/2020/01/22/open-thread-145-75/,a reader,1050
"January 26, 2020",Open Thread 146,https://slatestarcodex.com/2020/01/26/open-thread-146/,Scott Alexander,711
"February 5, 2020",Suicide Hotspots Of The World,https://slatestarcodex.com/2020/02/05/suicide-hotspots-of-the-world/,Scott Alexander,279
"February 10, 2020",Autogenderphilia Is Common And Not Especially Related To Transgender,https://slatestarcodex.com/2020/02/10/autogenderphilia-is-common-and-not-especially-related-to-transgender/,Scott Alexander,256
"February 2, 2020",Open Thread 146.5,https://slatestarcodex.com/2020/02/02/open-thread-146-5/,a reader,1095
"February 9, 2020",Open Thread 147,https://slatestarcodex.com/2020/02/09/open-thread-147/,Scott Alexander,712
"February 17, 2020",Sleep Support: An Individual Randomized Controlled Trial,https://slatestarcodex.com/2020/02/17/sleep-support-an-individual-randomized-controlled-trial/,Scott Alexander,88
"February 16, 2020",Open Thread 147.5,https://slatestarcodex.com/2020/02/16/open-thread-147-5/,a reader,1038
"February 24, 2020",Book Review: Just Giving,https://slatestarcodex.com/2020/02/24/book-review-just-giving/,Scott Alexander,431
"February 19, 2020",Open Thread 147.75,https://slatestarcodex.com/2020/02/19/open-thread-147-75/,a reader,1196
"February 26, 2020",Open Thread 148.25,https://slatestarcodex.com/2020/02/26/open-thread-148-25/,a reader,996
"March 10, 2020","For, Then Against, High-Saturated-Fat Diets",https://slatestarcodex.com/2020/03/10/for-then-against-high-saturated-fat-diets/,Scott Alexander,451
"March 17, 2020",Book Review: Hoover,https://slatestarcodex.com/2020/03/17/book-review-hoover/,Scott Alexander,289
"March 8, 2020",Open Thread 149,https://slatestarcodex.com/2020/03/08/open-thread-149/,Scott Alexander,1194
"March 23, 2020",Face Masks: Much More Than You Wanted To Know,https://slatestarcodex.com/2020/03/23/face-masks-much-more-than-you-wanted-to-know/,Scott Alexander,262
"March 31, 2020",SSC Journal Club: MacIntyre On Cloth Masks,https://slatestarcodex.com/2020/03/31/ssc-journal-club-macintyre-on-cloth-masks/,Scott Alexander,124
"March 11, 2020",Open Thread 149.25,https://slatestarcodex.com/2020/03/11/open-thread-149-25/,a reader,1328
"April 6, 2020",SSCJC: Real World Depression Measurement,https://slatestarcodex.com/2020/04/06/sscjc-real-world-depression-measurement/,Scott Alexander,65
"March 25, 2020",Open Thread 150.25,https://slatestarcodex.com/2020/03/25/open-thread-150-25/,a reader,1278
"April 1, 2020",Book Review: The Precipice,https://slatestarcodex.com/2020/04/01/book-review-the-precipice/,Scott Alexander,511
"April 5, 2020",Open Thread 151,https://slatestarcodex.com/2020/04/05/open-thread-151/,Scott Alexander,1116
"April 10, 2020",Coronalinks 4/10: Second Derivative,https://slatestarcodex.com/2020/04/10/coronalinks-4-10-second-derivative/,Scott Alexander,829
"April 24, 2020",Employer Provided Health Insurance Delenda Est,https://slatestarcodex.com/2020/04/24/employer-provided-health-insurance-delenda-est/,Scott Alexander,465
"April 14, 2020","A Failure, But Not Of Prediction",https://slatestarcodex.com/2020/04/14/a-failure-but-not-of-prediction/,Scott Alexander,873
"April 15, 2020",Open Thread 151.75,https://slatestarcodex.com/2020/04/15/open-thread-151-75/,a reader,1472
"April 20, 2020",The Amish Health Care System,https://slatestarcodex.com/2020/04/20/the-amish-health-care-system/,Scott Alexander,557
"April 22, 2020",Open Thread 152.25,https://slatestarcodex.com/2020/04/22/open-thread-152-25/,a reader,1872
"April 19, 2020",Open Thread 152,https://slatestarcodex.com/2020/04/19/open-thread-152/,Scott Alexander,1240
"May 31, 2020",Open Thread 155,https://slatestarcodex.com/2020/05/31/open-thread-155/,Scott Alexander,861
"June 7, 2020",Take The New Nootropics Survey,https://slatestarcodex.com/2020/06/07/take-the-new-nootropics-survey/,Scott Alexander,20
"June 1, 2020",Book Review: Origin Of Consciousness In The Breakdown Of The Bicameral Mind,https://slatestarcodex.com/2020/06/01/book-review-origin-of-consciousness-in-the-breakdown-of-the-bicameral-mind/,Scott Alexander,543
"April 29, 2020",Open Thread 152.75,https://slatestarcodex.com/2020/04/29/open-thread-152-75/,a reader,1748
"June 11, 2020",Wordy Wernicke’s,https://slatestarcodex.com/2020/06/11/wordy-wernickes/,Scott Alexander,101
"June 10, 2020",The Obligatory GPT-3 Post,https://slatestarcodex.com/2020/06/10/the-obligatory-gpt-3-post/,Scott Alexander,263
"June 15, 2020",The Vision Of Vilazodone And Vortioxetine,https://slatestarcodex.com/2020/06/15/the-vision-of-vilazodone-and-vortioxetine/,Scott Alexander,95
"June 22, 2020","NYT Is Threatening My Safety By Revealing My Real Name, So I Am Deleting The Blog",https://slatestarcodex.com/2020/06/22/nyt-is-threatening-my-safety-by-revealing-my-real-name-so-i-am-deleting-the-blog/,Scott Alexander,
"June 24, 2020",Open Thread 156.75,https://slatestarcodex.com/2020/06/24/open-thread-156-75/,a reader,
"September 11, 2020",Update On My Situation,https://slatestarcodex.com/2020/09/11/update-on-my-situation/,Scott Alexander,76
"June 14, 2020",Open Thread 156,https://slatestarcodex.com/2020/06/14/open-thread-156/,Scott Alexander,1209
"June 21, 2020",Open Thread 156.5,https://slatestarcodex.com/2020/06/21/open-thread-156-5/,a reader,772
"May 28, 2020",Bush Did North Dakota,https://slatestarcodex.com/2020/05/28/bush-did-north-dakota/,Scott Alexander,374
"April 27, 2020",Give Yourself Gout For Fame And Profit,https://slatestarcodex.com/2020/04/27/give-yourself-gout-for-fame-and-profit/,Scott Alexander,95
"June 3, 2020",Open Thread 155.25,https://slatestarcodex.com/2020/06/03/open-thread-155-25/,a reader,2362
"April 17, 2020",Depression: The Olfactory Perspective,https://slatestarcodex.com/2020/04/17/depression-the-olfactory-perspective/,Scott Alexander,100
"May 28, 2020","Creationism, Unchallenged",https://slatestarcodex.com/2020/05/28/creationism-unchallenged/,Scott Alexander,432
"April 7, 2020",Never Tell Me The Odds (Ratio),https://slatestarcodex.com/2020/04/07/never-tell-me-the-odds-ratio/,Scott Alexander,19
"June 10, 2020",Open Thread 155.75,https://slatestarcodex.com/2020/06/10/open-thread-155-75/,a reader,2535
"April 26, 2020",Open Thread 152.5,https://slatestarcodex.com/2020/04/26/open-thread-152-5/,a reader,1379
"April 8, 2020",Open Thread 151.25,https://slatestarcodex.com/2020/04/08/open-thread-151-25/,a reader,1166
"April 1, 2020",Open Thread 150.75,https://slatestarcodex.com/2020/04/01/open-thread-150-75/,a reader,1451
"March 18, 2020",Open Thread 149.75,https://slatestarcodex.com/2020/03/18/open-thread-149-75/,a reader,1017
"June 16, 2020",Open Thread 156.25 + Signal Boost For Steve Hsu,https://slatestarcodex.com/2020/06/16/open-thread-156-25/,a reader,3024
"March 1, 2020",Open Thread 148.5,https://slatestarcodex.com/2020/03/01/open-thread-148-5/,a reader,884
"February 12, 2020","Welcome (?), Infowars Readers",https://slatestarcodex.com/2020/02/12/welcome-infowars-readers/,Scott Alexander,261
"January 20, 2020",SSC Survey Results 2020,https://slatestarcodex.com/2020/01/20/ssc-survey-results-2020/,Scott Alexander,174
"January 19, 2020",Open Thread 145.5,https://slatestarcodex.com/2020/01/19/open-thread-145-5/,a reader,705
"February 12, 2020",Open Thread 147.25,https://slatestarcodex.com/2020/02/12/open-thread-147-25-2/,a reader,1217
"December 25, 2019",[ACC] How Much Significance Should We Ascribe To Spiritual Experiences?,https://slatestarcodex.com/2019/12/25/acc-how-much-significance-should-we-ascribe-to-spiritual-experiences/,Scott Alexander,82
"January 15, 2020",Open Thread 145.25,https://slatestarcodex.com/2020/01/15/open-thread-145-25/,a reader,1262
"November 26, 2019",Mental Mountains,https://slatestarcodex.com/2019/11/26/mental-mountains/,Scott Alexander,173
"December 25, 2019",Open Thread 143.75,https://slatestarcodex.com/2019/12/25/open-thread-143-75/,a reader,843
"November 12, 2019",Book Review: The Body Keeps The Score,https://slatestarcodex.com/2019/11/12/book-review-the-body-keeps-the-score/,Scott Alexander,221
"September 18, 2019",Too Much Dark Money In Almonds,https://slatestarcodex.com/2019/09/18/too-much-dark-money-in-almonds/,Scott Alexander,263
"August 27, 2019",Book Review: Reframing Superintelligence,https://slatestarcodex.com/2019/08/27/book-review-reframing-superintelligence/,Scott Alexander,255
"September 18, 2019",Open Thread 136.75,https://slatestarcodex.com/2019/09/18/open-thread-136-75/,a reader,1061
"August 15, 2019",Attempted Replication: Does Beef Jerky Cause Manic Episodes?,https://slatestarcodex.com/2019/08/15/attempted-replication-does-beef-jerky-cause-manic-episodes/,Scott Alexander,92
"September 24, 2019",Open Thread 137.25,https://slatestarcodex.com/2019/09/24/open-thread-137-25/,Scott Alexander,1830
"July 23, 2019",Book Review: The Electric Kool-Aid Acid Test,https://slatestarcodex.com/2019/07/23/book-review-the-electric-kool-aid-acid-test/,Scott Alexander,196
"July 4, 2019",Some Clarifications On Rationalist Blogging,https://slatestarcodex.com/2019/07/04/some-clarifications-on-rationalist-blogging/,Scott Alexander,204
"August 7, 2019",Open Thread 133.75,https://slatestarcodex.com/2019/08/07/open-thread-133-75/,a reader,1395
"June 19, 2019",Open Thread 130.25,https://slatestarcodex.com/2019/06/19/open-thread-130-25/,a reader,871
"May 1, 2019",Update To Partial Retraction Of Animal Value And Neuron Number,https://slatestarcodex.com/2019/05/01/update-to-partial-retraction-of-animal-value-and-neuron-number/,Scott Alexander,56
"April 3, 2019",Open Thread 124.75,https://slatestarcodex.com/2019/04/03/open-thread-124-75/,a reader,692
"February 26, 2019","Rule Thinkers In, Not Out",https://slatestarcodex.com/2019/02/26/rule-genius-in-not-out/,Scott Alexander,290
"May 23, 2018",Should Psychiatry Test For Lead More?,https://slatestarcodex.com/2018/05/23/should-psychiatry-test-for-lead-more/,Scott Alexander,116
"April 10, 2019",Pain As Active Ingredient In Dating,https://slatestarcodex.com/2019/04/10/pain-as-active-ingredient-in-dating/,Scott Alexander,291
"March 10, 2019",OT123: Oped Thread,https://slatestarcodex.com/2019/03/10/ot123-oped-thread/,Scott Alexander,546
"March 31, 2019",Open Thread 124.5,https://slatestarcodex.com/2019/03/31/open-thread-124-5/,a reader,963
